sweep,replica,temperature,energy,cmdl,spec,curv,accepted,proposed,code_hash,graph_hash
37,1,1,8.928429,8.282174,0.805927,0.003783,137,380,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,dcd6f6035f7b9266a19fcec451746b23889a82ee46603f50a909b509e04f8eb4
37,2,1.9599999999999997,11.229888,9.628748,1.994052,0.014746,161,380,dd8aaa740719d6cc4ac66daf2123a7934a987a11dc3d239411688084c4b1dd05,b9ea046f264d660345bf8ad5c51f93259d55d7b8a5d7b3fd5bb07a0b77fdade4
38,0,1,8.928429,8.282174,0.805927,0.003783,140,390,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,dcd6f6035f7b9266a19fcec451746b23889a82ee46603f50a909b509e04f8eb4
38,1,1.9599999999999997,11.229888,9.628748,1.994052,0.014746,165,390,dd8aaa740719d6cc4ac66daf2123a7934a987a11dc3d239411688084c4b1dd05,b9ea046f264d660345bf8ad5c51f93259d55d7b8a5d7b3fd5bb07a0b77fdade4
38,2,1.4,10.175630,8.854095,1.649990,0.003858,149,390,e0ef94c5ccd545c61a358f1a62e9b8717c3756321e8988d27c4e922ca8b21693,3a30d1b4ad06ed9a3fcbd74498f1634e4996a03c20d1403b1c63494fe3c2229a
39,0,1.9599999999999997,10.186917,8.854095,1.649990,0.032075,170,400,179d211e904b384de637ac5c99ce3bad1104e52a8a61888bd31de143abfafd09,d71dddce4de706f8bd1e6221b476ee1137b4b91df667aea295a2ab8e7cf6b2b2
39,1,1.4,10.175630,8.854095,1.649990,0.003858,154,400,e0ef94c5ccd545c61a358f1a62e9b8717c3756321e8988d27c4e922ca8b21693,3a30d1b4ad06ed9a3fcbd74498f1634e4996a03c20d1403b1c63494fe3c2229a
39,2,1,8.926916,8.282174,0.805927,0.000000,144,400,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,c83161efe1aa148560bddcd2114e45eee31a2b25be9b6b7554809446bd3be6fd
40,0,1.9599999999999997,10.179985,8.854095,1.649990,0.014746,175,410,179d211e904b384de637ac5c99ce3bad1104e52a8a61888bd31de143abfafd09,b9ea046f264d660345bf8ad5c51f93259d55d7b8a5d7b3fd5bb07a0b77fdade4
40,1,1,8.931739,8.282174,0.805927,0.012056,149,410,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,551dd8615ddf33fbf63b64f6c7263394ee4647ddae645f255608dace7aefadcf
40,2,1.4,8.928459,8.282174,0.805927,0.003858,157,410,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,3a30d1b4ad06ed9a3fcbd74498f1634e4996a03c20d1403b1c63494fe3c2229a
41,0,1.9599999999999997,11.128522,9.527381,1.994052,0.014746,180,420,b819c5c90ea00d67796595bc41a6b54392b5ee90cb8ab940ccd89c604c81553a,b9ea046f264d660345bf8ad5c51f93259d55d7b8a5d7b3fd5bb07a0b77fdade4
41,1,1.4,11.022800,9.426015,1.994052,0.003858,161,420,a39bb73c575ee5133c0d845190304113ace9b48a0d0f5a23dcbe1e78951272fa,3a30d1b4ad06ed9a3fcbd74498f1634e4996a03c20d1403b1c63494fe3c2229a
41,2,1,8.931739,8.282174,0.805927,0.012056,152,420,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,551dd8615ddf33fbf63b64f6c7263394ee4647ddae645f255608dace7aefadcf
