sweep,replica,temperature,energy,cmdl,spec,curv,accepted,proposed,code_hash,graph_hash
116,0,1,10.605451,8.955461,1.649990,0.000000,277,819,37fb4f792e7711ae484f43a7bc058e81d9f0edf9458ead1975e4c64f87d7fe50,c83161efe1aa148560bddcd2114e45eee31a2b25be9b6b7554809446bd3be6fd
117,0,1,9.100158,8.282174,0.805927,0.012056,281,826,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,551dd8615ddf33fbf63b64f6c7263394ee4647ddae645f255608dace7aefadcf
118,0,1,9.091788,8.282174,0.805927,0.003687,283,833,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,eb2bb873b6ede19bfc1ba1b5933122b47b2906ae932acae21c694e4e0b6c16f0
119,0,1,9.091788,8.282174,0.805927,0.003687,285,840,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,eb2bb873b6ede19bfc1ba1b5933122b47b2906ae932acae21c694e4e0b6c16f0
120,0,1,10.517298,8.854095,1.649990,0.013214,289,847,e0ef94c5ccd545c61a358f1a62e9b8717c3756321e8988d27c4e922ca8b21693,4d533cef5149289f121e3a979cba1c966ef4eb6301abab87d57b3e6dc11f4b18
121,0,1,11.636014,9.628748,1.994052,0.013214,292,854,dd8aaa740719d6cc4ac66daf2123a7934a987a11dc3d239411688084c4b1dd05,4d533cef5149289f121e3a979cba1c966ef4eb6301abab87d57b3e6dc11f4b18
122,0,1,11.433281,9.426015,1.994052,0.013214,295,861,a39bb73c575ee5133c0d845190304113ace9b48a0d0f5a23dcbe1e78951272fa,4d533cef5149289f121e3a979cba1c966ef4eb6301abab87d57b3e6dc11f4b18
123,0,1,9.088102,8.282174,0.805927,0.000000,299,868,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,c83161efe1aa148560bddcd2114e45eee31a2b25be9b6b7554809446bd3be6fd
124,0,1,9.088102,8.282174,0.805927,0.000000,300,875,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,c83161efe1aa148560bddcd2114e45eee31a2b25be9b6b7554809446bd3be6fd
125,0,1,9.088102,8.282174,0.805927,0.000000,301,882,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,c83161efe1aa148560bddcd2114e45eee31a2b25be9b6b7554809446bd3be6fd
126,0,1,9.088102,8.282174,0.805927,0.000000,304,889,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,c2de3206fbbb31f0a881c3698296c8fbcc69e1600acebcebe16affab342fdcd9
127,0,1,9.088102,8.282174,0.805927,0.000000,306,896,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,c2de3206fbbb31f0a881c3698296c8fbcc69e1600acebcebe16affab342fdcd9
128,0,1,10.605451,8.955461,1.649990,0.000000,309,903,ad0af986d2744d87c717a1e05b8aa6604db9a4b62af02b30ae93a28db87b59a4,c2de3206fbbb31f0a881c3698296c8fbcc69e1600acebcebe16affab342fdcd9
129,0,1,9.088102,8.282174,0.805927,0.000000,313,910,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,c2de3206fbbb31f0a881c3698296c8fbcc69e1600acebcebe16affab342fdcd9
130,0,1,9.088102,8.282174,0.805927,0.000000,314,917,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,c2de3206fbbb31f0a881c3698296c8fbcc69e1600acebcebe16affab342fdcd9
131,0,1,9.101315,8.282174,0.805927,0.013214,316,924,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,7a9f7ff467da5eeb9cd2517f093ca7c2434cae5c5c9a00b49be6fb7f0e7d865f
132,0,1,9.088102,8.282174,0.805927,0.000000,320,931,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,c2de3206fbbb31f0a881c3698296c8fbcc69e1600acebcebe16affab342fdcd9
133,0,1,9.101315,8.282174,0.805927,0.013214,322,938,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,7a9f7ff467da5eeb9cd2517f093ca7c2434cae5c5c9a00b49be6fb7f0e7d865f
134,0,1,10.618664,8.955461,1.649990,0.013214,325,945,37fb4f792e7711ae484f43a7bc058e81d9f0edf9458ead1975e4c64f87d7fe50,7a9f7ff467da5eeb9cd2517f093ca7c2434cae5c5c9a00b49be6fb7f0e7d865f
135,0,1,10.516141,8.854095,1.649990,0.012056,329,952,179d211e904b384de637ac5c99ce3bad1104e52a8a61888bd31de143abfafd09,f4fa12f369fbdcbf05623039f97ea0f4fcb9175725d7f044b4137a85813292a7
136,0,1,10.516141,8.854095,1.649990,0.012056,333,959,179d211e904b384de637ac5c99ce3bad1104e52a8a61888bd31de143abfafd09,f4fa12f369fbdcbf05623039f97ea0f4fcb9175725d7f044b4137a85813292a7
137,0,1,9.100158,8.282174,0.805927,0.012056,335,966,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,f4fa12f369fbdcbf05623039f97ea0f4fcb9175725d7f044b4137a85813292a7
138,0,1,10.504084,8.854095,1.649990,0.000000,338,973,179d211e904b384de637ac5c99ce3bad1104e52a8a61888bd31de143abfafd09,c2de3206fbbb31f0a881c3698296c8fbcc69e1600acebcebe16affab342fdcd9
139,0,1,10.605451,8.955461,1.649990,0.000000,341,980,37fb4f792e7711ae484f43a7bc058e81d9f0edf9458ead1975e4c64f87d7fe50,c2de3206fbbb31f0a881c3698296c8fbcc69e1600acebcebe16affab342fdcd9
140,0,1,9.101315,8.282174,0.805927,0.013214,344,987,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,7a9f7ff467da5eeb9cd2517f093ca7c2434cae5c5c9a00b49be6fb7f0e7d865f
141,0,1,9.088102,8.282174,0.805927,0.000000,347,994,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,ea9cf92580e4620cfd54b8e2fcdcdc161536047f64b8ce95b75075e7965fbd47
142,0,1,9.088102,8.282174,0.805927,0.000000,349,1001,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,ea9cf92580e4620cfd54b8e2fcdcdc161536047f64b8ce95b75075e7965fbd47
143,0,1,9.088102,8.282174,0.805927,0.000000,350,1008,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,ea9cf92580e4620cfd54b8e2fcdcdc161536047f64b8ce95b75075e7965fbd47
144,0,1,9.088102,8.282174,0.805927,0.000000,353,1015,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,ea9cf92580e4620cfd54b8e2fcdcdc161536047f64b8ce95b75075e7965fbd47
145,0,1,9.101315,8.282174,0.805927,0.013214,355,1022,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,f1af38799aeb1d734ac3cfe2c502b5205cbe1a7d7e21d4858981605ff66230b6
146,0,1,10.516141,8.854095,1.649990,0.012056,359,1029,e0ef94c5ccd545c61a358f1a62e9b8717c3756321e8988d27c4e922ca8b21693,21a13edc0902b641730eaa72d246f2b725d7cfa303564227fd01df6b40a5f560
147,0,1,10.617507,8.955461,1.649990,0.012056,361,1036,ad0af986d2744d87c717a1e05b8aa6604db9a4b62af02b30ae93a28db87b59a4,21a13edc0902b641730eaa72d246f2b725d7cfa303564227fd01df6b40a5f560
148,0,1,11.634856,9.628748,1.994052,0.012056,364,1043,dd8aaa740719d6cc4ac66daf2123a7934a987a11dc3d239411688084c4b1dd05,21a13edc0902b641730eaa72d246f2b725d7cfa303564227fd01df6b40a5f560
149,0,1,9.100158,8.282174,0.805927,0.012056,367,1050,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,21a13edc0902b641730eaa72d246f2b725d7cfa303564227fd01df6b40a5f560
